Agency,Platform,Url,Date_Sampled,Likes_Followers_Visits_Downloads
EDC,Facebook,http://www.facebook.com/AppSciNYC,2012-10-24,4011
DYCD,Facebook,http://www.facebook.com/nycyouth,2012-10-24,5231
DOH,Facebook,http://www.facebook.com/EatingHealthyNYC,2012-10-24,47409
NYC & Co,Facebook,http://www.facebook.com/nycgo.br,2012-10-24,7065
DOE,Facebook,http://www.facebook.com/NYCTeachingFellows,2012-10-24,5835
NYCService,Facebook,http://www.facebook.com/nycservice,2012-10-24,6122
NYC Mayors Cup,Facebook,https://www.facebook.com/nycmayorscup,2012-10-24,13863
DOH,Facebook,http://www.facebook.com/nycquits,2012-10-24,10010
DOE,Facebook,http://www.facebook.com/pages/I-TEACH-NYC/11409913191,2012-10-24,8000
DOE,Facebook,http://www.facebook.com/fundforpublicschools,2012-10-24,8374
DPR,Facebook,http://www.facebook.com/nycparks,2012-10-24,19087
OEM,Facebook,http://www.facebook.com/nycemergencymanagement,2012-10-24,15360
DOE,Facebook,http://www.facebook.com/NYCschools,2012-10-24,23968
DOH,Facebook,http://www.facebook.com/NYCcondom,2012-10-24,19006
NYC & Co,Facebook,http://www.facebook.com/nycgo,2012-10-24,52106
FDNY,Facebook,http://www.facebook.com/FDNYhome,2012-10-24,110570
CCRB,Facebook,https://www.facebook.com/home.php#!/pages/NYC-Civilian-Complaint-Review-Board/152765208087880,2012-10-24,20
Commission on Human Rights,Facebook,http://www.facebook.com/NYCCommissionOnHumanRights,2012-10-24,134
DOB,Facebook,http://www.facebook.com/NYCBuildings,2012-10-24,1399
DSNY,Facebook,http://www.facebook.com/pages/NYC-Recycle-More-Waste-Less/152173854860863,2012-10-24,625
HDP,Facebook,http://www.facebook.com/pages/NYC-HPD-POE/128962093860639,2012-10-24,1035
HPD/Commission on Human Rights,Facebook,http://www.facebook.com/FairHousingNyc,2012-10-24,92
LPC,Facebook,http://www.facebook.com/pages/NYC-Landmarks-Preservation-Commission/133261836703216,2012-10-24,318
Materials for the Arts,Facebook,https://www.facebook.com/mftanyc,2012-10-24,3461
MOAE,Facebook,http://www.facebook.com/pages/You-Can-Too/203525729692056,2012-10-24,150
MOIA,Facebook,http://www.facebook.com/pages/WE-ARE-NEW-YORK/174438697072,2012-10-24,2058
MOME,Facebook,http://www.facebook.com/NYCMINY,2012-10-24,3386
NYC Gov,Facebook,http://www.facebook.com/nycgov,2012-10-24,40223
NYCCFB,Facebook,http://www.facebook.com/nycvotes,2012-10-24,279
NYPD,Facebook,https://www.facebook.com/NYPD,2012-10-24,81847
DRIS,Facebook,http://www.facebook.com/NycDeptOfRecords,2012-10-24,78
DRIS,Facebook,http://www.facebook.com/MayorEdKochNYCRecords,2012-10-24,107
DRIS,Facebook,http://www.facebook.com/MayorJohnLindsayNYCRecords,2012-10-24,81
DRIS,Facebook,http://www.facebook.com/MayorFiorelloLaGuardiaNYCRecords,2012-10-24,102
DOITT,Tumblr,http://nycdoitt.tumblr.com/,2012-10-24,
LMEC,Flickr,http://www.facebook.com/pages/New-York-NY/Latin-Media-and-Entertainment-Week/122259604487271,2012-10-24,389
DEP,Flickr,http://www.flickr.com/photos/nycep,2012-10-24,
DOB,Flickr,http://www.flickr.com/photos/nyc_buildings/,2012-10-24,
DOE,Flickr,http://www.flickr.com/photos/nycschools,2012-10-24,
DOITT,Flickr,http://www.flickr.com/photos/nyc_doitt,2012-10-24,
DOT,Flickr,http://www.flickr.com/photos/nycstreets,2012-10-24,
DPR,Flickr,http://www.flickr.com/photos/nycparks/,2012-10-24,
DSNY,Flickr,http://flickr.com/nycrecyclemore,2012-10-24,
EDC,Flickr,http://www.flickr.com/nycedc,2012-10-24,
FDNY,Flickr,http://www.flickr.com/groups/fdny-ems,2012-10-24,
HHC,Flickr,http://www.flickr.com/hhcnyc,2012-10-24,
LMEC,Flickr,http://www.flickr.com/photos/nyclatinmedia/,2012-10-24,
LPC,Flickr,http://www.flickr.com/photos/nyclandmarks,2012-10-24,
Materials for the Arts,Flickr,http://www.flickr.com/photos/materialsforthearts,2012-10-24,
Mayor's Office,Flickr,http://www.flickr.com/photos/nycmayorsoffice/,2012-10-24,
NYC Digital,Flickr,http://www.flickr.com/photos/nycdigital/,2012-10-24,
NYCHA,Flickr,http://www.flickr.com/photos/nychapics,2012-10-24,
PlaNYC,Flickr,http://www.flickr.com/photos/planyc/,2012-10-24,
Prob,Flickr,http://www.flickr.com/photos/nycprobation/,2012-10-24,
SnowUpdate,Flickr,http://www.flickr.com/groups/1604085@N23/,2012-10-24,
HRA,Flickr,http://www.flickr.com/people/nychra/,2012-10-24,
DSNY,Flickr,http://www.flickr.com/photos/86722064@N03/,2012-10-24,
GreeNYC,Foursquare,http://foursquare.com/birdie_nyc,2012-10-24,87
DOH,Foursquare,https://foursquare.com/nychealthy,2012-10-24,361
DOT,Foursquare,http://foursquare.com/user/7474166,2012-10-24,4
DPR,Foursquare,https://foursquare.com/nycparks,2012-10-24,18369
EDC,Foursquare,https://foursquare.com/user/3045331,2012-10-24,19
FDNY,Foursquare,https://foursquare.com/fdny,2012-10-24,789
Materials for the Arts,Foursquare,https://foursquare.com/mftanyc,2012-10-24,11
NYC Gov,Foursquare,http://foursquare.com/nycgov,2012-10-24,34096
NYC Gov,Foursquare (Badge Unlock),https://foursquare.com/nycgov,2012-10-24,11256
NYCHA,Foursquare,https://foursquare.com/nycha,2012-10-24,80
Mayor's Office,Instagram,http://web.stagram.com/n/nycmayorsoffice,2012-10-24,28123
DOT,Instagram,http://web.stagram.com/n/nyc_dot,2012-10-24,22
DOH,iPhone,http://itunes.apple.com/us/app/abceats/id502867547?mt=8,2012-10-24,12924
311,iPhone App,http://itunes.apple.com/us/app/nyc-311/id324897619?mt=8,2012-10-24,26581
DOH,iPhone app,http://itunes.apple.com/app/nyc-condom-finder-by-nyc-health/id418902795,2012-10-24,28000
DSNY,iPhone App,http://itunes.apple.com/us/app/nycrecycles/id445457149?ls=1&mt=8,2012-10-24,987
DSNY,iPhone App,http://itunes.apple.com/us/app/stuff-ex/id445438603?ls=1&mt=8,2012-10-24,960
DOT,iPhone app,You The Man,2012-10-24,2713
Mayor's Office,iPhone App,http://itunes.apple.com/us/app/nyc-city-hall/id375398827?mt=8,2012-10-24,5877
MOME,iPhone App,http://itunes.apple.com/us/app/nyc-media-app/id433177943?mt=8,2012-10-24,2580
MOME,iPhone App,http://itunes.apple.com/us/app/miny-discount-vendors/id372448233?mt=8,2012-10-24,350
DOE,Linked-In,http://www.linkedin.com/groups?gid=1545057&home=,2012-10-24,526
DOE,Linked-In,http://www.linkedin.com/company/nyc-teaching-fellows,2012-10-24,1874
DOE,Linked-In,http://www.linkedin.com/company/nyc-department-of-education,2012-10-24,21015
ACS,Linked-In,http://www.linkedin.com/companies/260392/City+of+New+York%2C+Administration+for+Children%27s+Services?trk=ncsrch_hits&goback=%2Efcs_GLHD_city+of+new+york_false_*2_*2_*2_*2_*2_*2_*2_*2_*2_*2_*2_*2,2012-10-24,1078
All,Linked-In,http://www.linkedin.com/company/2904?trk=tyah,2012-10-24,3254
Dept of Consumer Affairs,Linked-In,http://www.linkedin.com/company/831694?trk=tyah,2012-10-24,72
DOF,Linked-In,http://www.linkedin.com/company/298308?trk=tyah,2012-10-24,152
DOHMH,Linked-In,http://www.linkedin.com/company/245926?trk=tyah,2012-10-24,1432
SBS,Linked-In,http://www.linkedin.com/company/workforce1,2012-10-24,26
SBS,Linked-In,http://www.linkedin.com/company/small-business-services,2012-10-24,70
DOE,Newsletter,,2012-10-24,370351
DOT,Newsletter,,2012-10-24,80831
NYC Digital: external newsletter,Newsletter,,2012-10-24,203
NYC Gov,Newsletter,0,2012-10-24,594039
NYCHA,Newsletter,,2012-10-24,44983
OEM,Newsletter,,2012-10-24,47473
,nyc.gov,2800000,2012-10-24,
nycgov,Pinterest,http://pinterest.com/nycgov,2012-10-24,60
DOH,Pinterest,http://pinterest.com/nychealth,2012-10-24,9
FDNY,Pinterest,http://pinterest.com/fdnyhome/,2012-10-24,72
DRIS,Pinterest,http://pinterest.com/recordsnyc,2012-10-24,0
DOE,SMS,877877,2012-10-24,1253
NYCHA,SMS,,2012-10-24,8300
OEM,SMS,,2012-10-24,44547
NYC Digital,Tumblr,http://nycdigital.tumblr.com,2012-10-24,16372
Change By Us,Tumblr,http://nycchangebyus.tumblr.com/,2012-10-24,
DOB,Tumblr,http://nycbuildings.tumblr.com,2012-10-24,
DOH,Tumblr,http://nychealth.tumblr.com/,2012-10-24,54
DOH,Tumblr,http://mygooddognyc.tumblr.com/,2012-10-24,27
DOT,Tumblr,http://thedailypothole.tumblr.com,2012-10-24,10747
EDC,Tumblr,http://nycedc.tumblr.com/,2012-10-24,44766
HRA,Tumblr,http://nycdads.tumblr.com,2012-10-24,
NYC & Co,Tumblr,nycgo.tumblr.com,2012-10-24,1247
NYC Digital,Tumblr,madeinny.tumblr.com,2012-10-24,91
NYC Digital,Tumblr,http://nycopendata.tumblr.com,2012-10-24,364
NYC Gov,Tumblr,nycgov.tumblr.com,2012-10-24,21476
OEM,Tumblr,http://nyccert.tumblr.com/,2012-10-24,
NYCHA,SMS,,2012-11-09,8300
OEM,Tumblr,http://nyccitizencorpscouncil.tumblr.com/,2012-10-24,
OMB,Tumblr,http://nycarra.tumblr.com,2012-10-24,
TLC,Tumblr,http://nyctlc.tumblr.com/,2012-10-24,
OEM,Tumblr,http://oempublicprivate.tumblr.com/,2012-10-24,
Young Mens Initiative,Tumblr,http://nycyoungmen.tumblr.com,2012-10-24,5
FDNY,Tumblr,http://fdny.tumblr.com/,2012-10-24,259
SBS,Tumblr,http://nycheighborhoods.tumblr.com,2012-10-24,
NYCDCAS,Twitter,http://twitter.com/NYCDCAS,2012-10-24,45
SBS,Twitter,https://twitter.com/NYCWorkforce1,2012-10-24,652
City Store,Twitter,http://twitter.com/citystorenyc,2012-10-24,445
LPC,Twitter,https://twitter.com/NYCLPC,2012-10-24,738
DOE,Twitter,http://twitter.com/alumny,2012-10-24,187
OEM,Twitter,http://twitter.com/NYCOEM,2012-10-24,575
NYC & Co,Twitter,http://twitter.com/nycgoshop,2012-10-24,382
LMEC,Twitter,http://twitter.com/nyclmew,2012-10-24,462
DPR,Twitter,http://www.twitter.com/Pearl_Squirrel,2012-10-24,309
HRA,Twitter,http://twitter.com/nychra,2012-10-24,942
NYC Digital,Twitter,http://twitter.com/nycdigital,2012-10-24,2731
energyNYC,Twitter,http://twitter.com/energy_nyc,2012-10-24,972
DFTA,Twitter,http://twitter.com/NYCaging,2012-10-24,867
DOE,Twitter,http://twitter.com/TheFundforPS,2012-10-24,674
MOPD,Twitter,http://twitter.com/nyc_mopd,2012-10-24,886
NYCCFB,Twitter,http://twitter.com/NYCCFB,2012-10-24,965
EDC,Twitter,http://twitter.com/AppSciNYC,2012-10-24,1576
DOB: Cool Roofs,Twitter,http://twitter.com/nycCoolRoofs,2012-10-24,1119
DOE,Twitter,http://twitter.com/nyctf,2012-10-24,976
DOT,Twitter,http://www.Twitter.com/YouTheManNYC,2012-10-24,920
City Charter,Twitter,http://twitter.com/CityCharterNYC,2012-10-24,878
DFTA,Twitter,http://www.twitter.com/timebanksnyc,2012-10-24,942
SBS,Twitter,http://www.twitter.com/NYCBusSolutions,2012-10-24,1858
MOME,Twitter,http://www.twitter.com/madeinny,2012-10-24,3819
GreeNYC,Twitter,http://www.twitter.com/Birdie_NYC,2012-10-24,2146
DOI,Twitter,http://twitter.com/DOINews,2012-10-24,2289
DCA,Twitter,http://twitter.com/nycdca,2012-10-24,2776
DOE,Twitter,http://twitter.com/iteachnyc,2012-10-24,1635
CAU,Twitter,www.twitter.com/mayorscau,2012-10-24,2389
HHC,Twitter,http://twitter.com/HHCnyc,2012-10-24,3435
MOIA,Twitter,https://twitter.com/NYCimmigrants,2012-10-24,2572
SBS,Twitter,http://www.twitter.com/NYCBusinessExp,2012-10-24,3297
DEP,Twitter,http://twitter.com/nycwater,2012-10-24,4230
DOITT,Twitter,http://twitter.com/nycdoitt,2012-10-24,4067
PlaNYC,Twitter,http://twitter.com/PlaNYC,2012-10-24,4382
DYCD,Twitter,http://twitter.com/nycyouth,2012-10-24,3819
NYCService,Twitter,http://twitter.com/nycservice,2012-10-24,4084
TLC,Twitter,http://twitter.com/NYCTaxi,2012-10-24,4170
DOB,Twitter,http://twitter.com/nyc_buildings,2012-10-24,5005
NYCHA,Twitter,http://twitter.com/NYCHA,2012-10-24,4881
MOME,Twitter,http://www.twitter.com/nyc_media,2012-10-24,9174
EDC,Twitter,http://twitter.com/nycedc,2012-10-24,10003
DOH,Twitter,http://twitter.com/nycHealthy,2012-10-24,11459
NYC Digital,Twitter,http://twitter.com/nycgov,2012-10-24,38506
311,Twitter,http://www.twitter.com/NYCASP,2012-10-24,11766
DOT,Twitter,http://twitter.com/NYC_DOT,2012-10-24,18584
FDNY,Twitter,http://www.twitter.com/FDNY,2012-10-24,38395
DOE,Twitter,http://twitter.com/NYCSchools,2012-10-24,27117
DPR,Twitter,http://twitter.com/NYCParks,2012-10-24,30000
NYPD,Twitter,http://twitter.com/NYPDnews,2012-10-24,43114
311,Twitter,http://www.twitter.com/311NYC,2012-10-24,33592
OEM,Twitter,http://twitter.com/NotifyNYC,2012-10-24,44591
NYC & Co,Twitter,http://twitter.com/nycgo,2012-10-24,66658
Mayor's Office,Twitter,http://www.twitter.com/nycmayorsoffice,2012-10-24,74016
Change by Us,Twitter,www.twitter.com/ChangebyUs_NYC,2012-10-24,1476
DHS,Twitter,www.twitter.com/nycdhs,2012-10-24,564
DOF,Twitter,https://twitter.com/nycfinance,2012-10-24,1119
DOHMH,Twitter,https://twitter.com/DrFarleyDOHMH,2012-10-24,733
DSNY,Twitter,www.twitter.com/nycrecycles,2012-10-24,292
FDNY,Twitter,https://twitter.com/joinFDNY,2012-10-24,1926
Materials for the Arts,Twitter,https://twitter.com/mftanyc,2012-10-24,2388
MOAE,Twitter,http://twitter.com/youcantoonyc,2012-10-24,89
NYC Digital,Twitter,https://twitter.com/nycgob,2012-10-24,332
NYC Waterfront,Twitter,http://twitter.com/nycwaterfront,2012-10-24,381
NYCCFB,Twitter,http://twitter.com/NYCVotes,2012-10-24,452
NYCGLOBAL,Twitter,www.twitter.com/nycglobal,2012-10-24,183
Prob,Twitter,www.twitter.com/nycprobation,2012-10-24,308
Vets,Twitter,http://twitter.com/NYCVeterans,2012-10-24,449
DRIS,Twitter,https://twitter.com/NYCRecords,2012-10-24,65
YMI,Twitter,http://www.twitter.com/nycyoungmen,2012-10-24,98
DOE,Vimeo,http://vimeo.com/nycschools,2012-10-24,
NYCSevereWeather,WordPress,http://nycsevereweather.wordpress.com/,2012-10-24,
311,WordPress,http://311nyc.wordpress.com/,2012-10-24,
DOITT,WordPress,http://nycitymap.wordpress.com/,2012-10-24,
DOITT,WordPress,http://nycitt.wordpress.com/,2012-10-24,
HHS,WordPress,http://hsdatanyc.wordpress.com/,2012-10-24,
HHS,WordPress,http://hsdata-nyc.org,2012-10-24,
LMEC,WordPress,http://lmew.wordpress.com/,2012-10-24,
Materials for the Arts,WordPress,http://mfta.wordpress.com/,2012-10-24,4647
MOIA,WordPress,http://ihwnyc.wordpress.com,2012-10-24,
SBS,WordPress,http://nycworkforce1partners.wordpress.com/,2012-10-24,
SBS,WordPress,http://workforce1.org,2012-10-24,
SimpliCity,WordPress,http://nycsimplicity.wordpress.com/,2012-10-24,
DOE,YouTube,http://www.youtube.com/thefundforps,2012-10-24,
DOH,YouTube,http://www.youtube.com/user/NYCcondoms,2012-10-24,3
LMEC,YouTube,http://www.youtube.com/user/NYCLMEW,2012-10-24,9
Probation,YouTube,http://www.youtube.com/NYCProbation,2012-10-24,12
DOITT,YouTube,http://www.youtube.com/doittnews,2012-10-24,34
GreeNYC,YouTube,http://www.youtube.com/BirdieNYCity,2012-10-24,22
HRA,YouTube,http://www.youtube.com/user/HRANYC,2012-10-24,40
NYCHA,YouTube,http://www.youtube.com/NYCHAHousing,2012-10-24,46
HHC,YouTube,http://www.youtube.com/HHCnyc,2012-10-24,51
DOE,YouTube,http://www.youtube.com/nycschools,2012-10-24,44
DYCD,YouTube,http://www.youtube.com/dycdnyc,2012-10-24,60
OEM,YouTube,http://www.youtube.com/nycoem,2012-10-24,83
DOB,YouTube,http://www.youtube.com/NYCBUILDINGS,2012-10-24,95
EDC,YouTube,http://www.youtube.com/NYCEDC,2012-10-24,161
MOME,YouTube,http://www.youtube.com/nycmedia25,2012-10-24,239
DPR,YouTube,http://www.youtube.com/user/NYCParksDepartment,2012-10-24,297
DOT,YouTube,http://www.youtube.com/NYCDOT,2012-10-24,369
Mayor's Office,YouTube,http://www.youtube.com/mayorbloomberg,2012-10-24,817
NYPD,YouTube,http://www.youtube.com/nypd,2012-10-24,3548
DOH,YouTube,http://www.youtube.com/NYCHealth,2012-10-24,180
FDNY,YouTube,http://www.youtube.com/user/yourFDNY,2012-10-24,2043
Child Services,Youtube,http://www.youtube.com/user/childservices,2012-10-24,11
DCA,YouTube,http://www.youtube.com/nycdca,2012-10-24,29
DOC,YouTube,http://www.youtube.com/user/OFFICIALNYCDOC,2012-10-24,0
DOH,Youtube,http://www.youtube.com/user/drinkingsugar,2012-10-24,243
DSNY,YouTube,http://www.youtube.com/nycrecyclemore,2012-10-24,17
Materials for the Arts,YouTube,http://www.youtube.com/user/MaterialsForTheArts,2012-10-24,4
Mayor's Fund,Youtube,http://www.youtube.com/mayorsfundnyc,2012-10-24,18
MOAE,YouTube,http://www.youtube.com/YouCanTooNYC,2012-10-24,14
NYC Gov,YouTube,http://www.youtube.com/nycgov,2012-10-24,35
NYC Water,Youtube,http://www.youtube.com/nycwater,2012-10-24,26
Veteran's Affairs,Youtube,http://www.youtube.com/channel/UCi6IvOszIb3hHPMUsaNKyXA,2012-10-24,4
DRIS,YouTube,http://www.youtube.com/nycdeptofrecords,2012-10-24,89
TLC,Facebook,http://www.facebook.com/pages/NYC-Taxi-and-Limousine-Commission/101679939900978?v=wall,2012-10-24,986
nycgov,Google+,https://plus.google.com/u/0/b/104030911277642419611/104030911277642419611/posts/p/pub,2012-10-24,8
TOTAL,TOTAL,TOTAL,2012-10-24,2605149
DOH,Android,Condom Finder,2012-11-02,5028
DPR,Broadcastr,http://beta.broadcastr.com/Echo.html?audioId=670026-4001,2012-11-02,
ENDHT,Facebook,http://www.facebook.com/pages/NYC-Lets-End-Human-Trafficking/125730490795659?sk=wall,2012-11-02,18
VAC,Facebook,https://www.facebook.com/pages/NYC-Voter-Assistance-Commission/110226709012110,2012-11-02,200
PlaNYC,Facebook,http://www.facebook.com/pages/New-York-NY/PlaNYC/160454173971169?ref=ts,2012-11-02,332
DFTA,Facebook,http://www.facebook.com/pages/NYC-Department-for-the-Aging/109028655823590,2012-11-02,257
energyNYC,Facebook,http://www.facebook.com/EnergyNYC?sk=wall,2012-11-02,362
MOIA,Facebook,http://www.facebook.com/ihwnyc,2012-11-02,418
City Store,Facebook,http://www.facebook.com/citystorenyc,2012-11-02,339
OCDV,Facebook,http://www.facebook.com/pages/NYC-Healthy-Relationship-Training-Academy/134637829901065,2012-11-02,357
HIA,Facebook,http://www.facebook.com/pages/New-York-City-Health-Insurance-Link/145920551598,2012-11-02,315
MOPD,Facebook,http://www.facebook.com/pages/New-York-City-Mayors-Office-for-People-with-Disabilities/145237285504681?sk=wall,2012-11-02,490
DOB: UrbanCanvas,Facebook,http://www.facebook.com/NYCurbancanvas,2012-11-02,321
DOT,Facebook,http://www.facebook.com/JanetteSadikKhan,2012-11-02,424
HRA,Facebook,http://www.facebook.com/#!/pages/New-York-NY/NYC-DADS/111504588886342,2012-11-02,459
MOPD,Facebook,http://www.facebook.com/profile.php?id=1570569347,2012-11-02,319
DFTA,Facebook,http://www.facebook.com/timebanksnyc,2012-11-02,368
DOB: Cool Roofs,Facebook,http://www.facebook.com/coolroofs?sk=wall,2012-11-02,580
NYC & Co,Facebook,http://www.facebook.com/nycgo.nl,2012-11-02,455
MOIA,Facebook,http://www.facebook.com/pages/NYC-Mayors-Office-of-Immigrant-Affairs/118622031512497,2012-11-02,591
CAU,Facebook,http://www.facebook.com/NYCMayorsCAU,2012-11-02,551
DOITT,Facebook,http://www.facebook.com/pages/New-York-NY/NYC-INFORMATION-TECHNOLOGY-TELECOMMUNICATIONS/104786059565184,2012-11-02,512
City Charter,Facebook,http://www.facebook.com/pages/New-York-NY/NYC-Charter-Revision-Commission/110528715643388,2012-11-02,293
Vets,Facebook,http://www.facebook.com/pages/NYC-Mayors-Office-of-Veterans-Affairs/128003537214726,2012-11-02,566
DHS,Facebook,http://www.facebook.com/pages/New-York-NY/HOPE-2011/157690657606772,2012-11-02,311
NYC & Co,Facebook,http://www.facebook.com/nycgo.de,2012-11-02,715
NYC & Co,Facebook,http://www.facebook.com/nycgo.fr,2012-11-02,1196
SICB1,Facebook,https://www.facebook.com/CB1SI,2012-11-02,396
ACS,Facebook,http://www.facebook.com/FamilyConnectionsNYC,2012-11-02,553
DCA,Facebook,http://www.facebook.com/NYCDCA,2012-11-02,763
NYC & Co,Facebook,http://www.facebook.com/nycgo.au,2012-11-02,872
NYC & Co,Facebook,http://www.facebook.com/nycgo.ca,2012-11-02,597
NYCHA,Facebook,http://www.facebook.com/NYCHA,2012-11-02,1611
NYC & Co,Facebook,http://www.facebook.com/nycgo.uk,2012-11-02,1314
NYC & Co,Facebook,http://www.facebook.com/nycgo.it,2012-11-02,2148
Culture,Facebook,https://www.facebook.com/piypnyc,2012-11-02,1141
SBS,Facebook,http://www.facebook.com/NYCBusiness,2012-11-02,1484
FUND,Facebook,http://www.facebook.com/mayorsfundtoadvancenyc,2012-11-02,1192
DOT,Facebook,http://www.facebook.com/YouTheManNYC,2012-11-02,1135
NYC & Co,Facebook,http://www.facebook.com/nycgo.es,2012-11-02,3128
HHC,Facebook,http://www.facebook.com/nychhc,2012-11-02,1375
MOME,Facebook,http://www.facebook.com/nycmedia.jobhunt,2012-11-02,1282
GreeNYC,Facebook,https://www.facebook.com/birdienyc,2012-11-02,1785
311,Facebook,http://www.facebook.com/pages/New-York-City-311/84372567650,2012-11-02,1921
DOH,Facebook,http://www.facebook.com/NYCKnows,2012-11-02,
DOE,Facebook,http://www.facebook.com/nycgrads,2012-11-02,1807
DEP,Facebook,http://www.facebook.com/nycwater,2012-11-02,3172
MOME,Facebook,https://www.facebook.com/NYCMedia,2012-11-02,3680
EDC,Facebook,http://www.facebook.com/NYCEDC,2012-11-02,4159
SBS - Workforce1,Facebook,http://www.facebook.com/nycworkforce1,2012-11-02,5975
DOT,Facebook,http://www.facebook.com/NYCDOT,2012-11-02,4827
EDC,Facebook,http://www.facebook.com/AppSciNYC,2012-11-02,4028
DYCD,Facebook,http://www.facebook.com/nycyouth,2012-11-02,5263
DOH,Facebook,http://www.facebook.com/EatingHealthyNYC,2012-11-02,47522
NYC & Co,Facebook,http://www.facebook.com/nycgo.br,2012-11-02,7175
DOE,Facebook,http://www.facebook.com/NYCTeachingFellows,2012-11-02,5860
NYCService,Facebook,http://www.facebook.com/nycservice,2012-11-02,14732
NYC Mayors Cup,Facebook,https://www.facebook.com/nycmayorscup,2012-11-02,13886
DOH,Facebook,http://www.facebook.com/nycquits,2012-11-02,10033
DOE,Facebook,http://www.facebook.com/pages/I-TEACH-NYC/11409913191,2012-11-02,8028
DOE,Facebook,http://www.facebook.com/fundforpublicschools,2012-11-02,8381
